name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
10022,2025-06-03T16:00:00,78.2,78.2,39.1,24.6,0,0,,0,0,23,4.4,166,1020.4,3.6,9.9,629,2.3,6,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-03T17:00:00,75.1,75.1,40.9,29.27,0,0,,0,0,20.8,12.5,170,1020.2,3.6,9.9,433,1.6,4,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-03T18:00:00,74.1,74.1,39.7,28.92,0,0,,0,0,9.8,11.7,184,1020.6,6.5,9.9,247,0.9,2,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-03T19:00:00,72,72,39.1,30.23,0,0,,0,0,9.6,5.3,174,1020.7,3.6,9.9,85,0.3,1,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-03T20:00:00,70.2,70.2,39.1,32.14,0,0,,0,0,21.9,4,180,1021.1,3.6,9.9,13,0,0,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-03T21:00:00,69.2,69.2,40.9,35.76,0,0,,0,0,12.1,1,24,1021.6,3.6,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-03T22:00:00,68.1,68.1,42.2,38.98,0,0,,0,0,12.8,4,189,1022.5,3.6,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-03T23:00:00,68,68,41.2,37.64,0,0,,0,0,12.8,0.8,347,1022.7,3.6,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T00:00:00,66.8,66.8,41.2,39.32,0,0,,0,0,12.5,0.3,343,1023,3.6,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T01:00:00,66,66,41.2,40.42,0,0,,0,0,11.9,5.5,159,1022.7,1.3,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T02:00:00,65.9,65.9,43.1,43.69,0,0,,0,0,11.6,0.2,19,1022.2,3.6,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T03:00:00,65,65,46,50.28,0,0,,0,0,11,4.7,238,1022.1,3.6,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T04:00:00,64,64,47.7,55.4,0,0,,0,0,10.5,3,294,1022.3,3.6,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T05:00:00,62.9,62.9,48.6,59.52,0,0,,0,0,9.6,0.2,18,1022.2,3.6,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T06:00:00,62.1,62.1,49.8,64.11,0,0,,0,0,8.9,0.2,344,1022.7,3.6,9.9,28,0.1,0,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T07:00:00,63,63,51.8,66.82,0,0,,0,0,8.5,3,0,1023.2,6.5,9.9,92,0.3,1,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T08:00:00,66.9,66.9,52.9,60.73,0,0,,0,0,7.6,3.3,159,1023,6.5,9.9,307,1.1,3,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T09:00:00,70.1,70.1,51.2,51.12,0,0,,0,0,6.9,4.7,267,1023.2,6.5,9.9,467,1.7,5,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T10:00:00,74.1,74.1,51.9,45.78,0,0,,0,0,8.5,3.7,220,1022.8,6.5,9.9,613,2.2,6,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T11:00:00,76,76,53.8,46.11,0,0,,0,0,10.1,6.2,246,1022.5,6.5,9.9,788,2.8,8,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T12:00:00,79.1,79.1,54.9,43.33,0,0,,0,0,16.1,5,196,1022.2,6.5,9.9,926,3.3,9,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T13:00:00,82,81.7,56.8,42.27,0,0,,0,0,18.3,0.8,13,1021.8,6.5,9.9,952,3.4,10,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T14:00:00,82.1,82.2,58.8,45.24,0,0,,0,0,18.3,4,182,1020.8,6.5,9.9,913,3.3,9,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T15:00:00,81.1,81.1,56.9,43.76,0,0,,0,0,19.8,8.4,134,1020.3,6.5,9.9,811,2.9,8,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T16:00:00,79.2,79.2,56.9,46.56,0,0,,0,0,24,8.6,142,1019.9,6.5,9.9,662,2.4,7,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T17:00:00,78.3,78.3,58.7,51.08,0,0,,0,0,25.1,1.5,23,1020,6.5,9.9,481,1.7,5,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T18:00:00,77.1,77.1,56.8,49.66,0,0,,0,0,26,16.3,166,1019.4,3.6,9.9,300,1.1,3,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T19:00:00,77,77,56.9,49.92,0,0,,0,0,27.3,5.3,152,1019.1,3.6,9.9,91,0.3,1,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T20:00:00,74.9,74.9,58.8,57.38,0,0,,0,0,29.8,1,21,1019.3,3.6,9.9,14,0.1,0,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T21:00:00,74.1,74.1,60,61.47,0,0,,0,0,13,0.7,337,1019.2,2,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T22:00:00,75,75,60.1,59.95,0,0,,0,0,13.2,3.8,210,1019.5,2,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-04T23:00:00,74.1,74.1,58.9,59.09,0,0,,0,0,13.2,5.2,224,1019.6,2,8.8,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T00:00:00,73.3,73.3,60,62.95,0,0,,0,0,12.8,8.1,219,1019.4,2,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T01:00:00,73.2,73.2,58.9,60.95,0,0,,0,0,11.9,4.7,227,1019,2,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T02:00:00,72.1,72.1,60,65.72,0,0,,0,0,11.6,6.8,258,1018.4,2,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T03:00:00,72,72,60,65.91,0,0,,0,0,11.4,5.9,192,1018,2,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T04:00:00,71.1,71.1,60,67.88,0,0,,0,0,11.6,4.9,208,1017.7,2,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T05:00:00,71.1,71.1,60,68.09,0,0,,0,0,11.4,3.7,206,1017.6,6.5,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T06:00:00,70.1,70.1,60.1,70.64,0,0,,0,0,10.5,4.8,220,1017.9,6.5,9.9,30,0.1,0,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T07:00:00,71.1,71.1,61,70.47,0,0,,0,0,10.1,4.9,210,1018.2,6.5,9.9,87,0.3,1,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T08:00:00,72.1,72.1,61,68.11,0,0,,0,0,9.8,7.6,216,1018.4,6.5,8.8,398,1.4,4,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T09:00:00,74.3,74.3,62.1,65.72,0,0,,0,0,10.7,0.5,349,1018.3,6.5,8.2,522,1.9,5,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T10:00:00,77.1,77.1,63.9,63.89,0,0,,0,0,10.7,0.7,341,1017.8,6.5,8.2,389,1.4,4,5,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T11:00:00,79.2,79.2,62.9,57.56,0,0,,0,0,10.3,3.7,208,1017.5,6.5,8.2,837,3,8,3,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T12:00:00,83.1,84.8,64.8,54.04,0,0,,0,0,10.5,4.9,226,1016.9,6.5,8.2,996,3.6,10,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T13:00:00,84.2,84.8,62.2,47.67,0,0,,0,0,10.7,10.3,206,1016.4,6.5,8.2,655,2.4,7,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T14:00:00,86.1,87,62.9,45.91,0,0,,0,0,20.8,5.3,209,1015.7,6.5,8.2,907,3.3,9,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T15:00:00,86.1,86.3,61.2,43.29,0,0,,0,0,21.9,4.3,166,1015.2,6.5,8.2,783,2.8,8,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T16:00:00,85.2,86.9,64.9,50.75,0,0,,0,0,17.2,4.2,162,1014.8,6.5,8.2,592,2.1,6,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T17:00:00,84.2,85.9,64.9,52.38,0,0,,0,0,27.6,6.4,174,1014.7,7,8.2,439,1.6,4,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T18:00:00,84.9,85.8,62.9,47.87,0,0,,0,0,10.7,1,12,1014.4,6.5,8.2,286,1,3,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T19:00:00,82.3,83.8,64,53.98,0,0,,0,0,9.8,6.1,166,1014,6.5,8.2,87,0.3,1,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T20:00:00,82.1,83.2,62.9,52.34,0,0,,0,0,9.4,6.2,216,1014.1,6.5,8.2,12,0,0,3,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T21:00:00,81,82.3,62.9,54.32,0,0,,0,0,8.5,4.9,190,1014.4,6.5,8.8,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T22:00:00,81.2,82.2,62.1,52.33,0,0,,0,0,8.5,5,237,1014.7,6.5,8.8,0,0,0,3,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-05T23:00:00,78.3,78.3,64,61.55,0,0,,0,0,9.4,5.3,211,1015,6.5,8.8,0,0,0,3,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T00:00:00,77.2,77.2,64,63.89,0,0,,0,0,10.1,6.3,248,1014.9,6.5,9.9,0,0,0,3,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T01:00:00,76.1,76.1,62.9,63.69,0,0,,0,0,10.5,7,249,1014.3,6.5,9.9,0,0,0,3,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T02:00:00,76,76,62.9,63.83,0,0,,0,0,11,4.8,258,1014,6.5,9.9,0,0,0,5,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T03:00:00,75,75,62.1,64.17,0,0,,0,0,18.3,8.3,248,1013.6,6.5,9.9,0,0,0,3,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T04:00:00,73.3,73.3,62,67.87,0,0,,0,0,10.5,3.8,230,1013.5,6.5,9.9,0,0,0,5,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T05:00:00,73.2,73.2,62,68.11,0,0,,0,0,9.8,4.7,236,1013.5,6.5,9.9,0,0,0,5,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T06:00:00,72.1,72.1,62,70.74,0,0,,0,0,8.1,3.1,254,1013.7,6.5,8.2,33,0.1,0,5,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T07:00:00,73.2,73.2,64,72.89,0,0,,0,0,6.9,3.4,287,1014.3,6.5,7.1,102,0.4,1,5,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T08:00:00,74.2,74.2,63,68.25,0,0,,0,0,4.9,0.3,7,1014.3,6.5,8.2,329,1.2,3,3,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T09:00:00,77,77,64.1,64.47,0,0,,0,0,4.9,0.5,5,1013.9,6.5,7.1,488,1.8,5,3,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T10:00:00,79.1,79.1,64.1,60.13,0,0,,0,0,4.9,6.9,53,1013.3,6.5,7.1,642,2.3,6,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T11:00:00,82.1,83.8,64.9,56.2,0,0,,0,0,16.1,3.7,40,1013.1,6.5,7.1,778,2.8,8,30,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T12:00:00,83.1,85.1,65.7,55.96,0,0,,0,0,8.3,0.8,11,1012.9,6.5,6.6,873,3.1,9,30,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T13:00:00,83.1,84.9,65,54.51,0,0,,0,0,19.9,6.3,168,1012.7,4.2,7.1,907,3.3,9,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T14:00:00,82.1,83.6,64.2,54.63,0,0,,0,0,20.8,4.1,174,1012.2,3.6,7.1,859,3.1,9,30,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T15:00:00,83,84.8,65,54.59,0,0,,0,0,23,14.9,182,1011.4,6.5,7.1,770,2.8,8,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T16:00:00,81.1,83.2,65.8,59.68,0,0,,0,0,23.8,1.3,22,1011.1,6.5,8.2,267,1,3,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T17:00:00,80.3,82.3,65.8,61.41,0,0,,0,0,18.3,0.7,346,1010.5,6.5,8.2,80,0.3,1,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T18:00:00,75.6,75.6,67.7,76.35,0.013,100,rain,0,0,24.2,5.2,174,1010.5,88.7,3.2,87,0.3,1,10,"Rain, Partially cloudy",rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T19:00:00,74.8,74.8,65.5,72.83,0.007,100,rain,0,0,9.4,4,214,1010.1,6.5,6.6,161,0.6,2,10,Rain,rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T20:00:00,78.4,78.4,62,57.13,0,0,,0,0,6.3,7.4,261,1010,6.5,8.2,19,0.1,0,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T21:00:00,76.1,76.1,62,61.59,0,0,,0,0,5.8,0.7,347,1009.9,6.5,8.8,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T22:00:00,75.3,75.3,62.8,65.28,0,0,,0,0,5.4,5.1,279,1010.9,6.5,8.8,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-06T23:00:00,76,76,62,61.78,0,0,,0,0,5.1,0.2,0,1010.7,6.5,8.8,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T00:00:00,75.2,75.2,61,61.34,0,0,,0,0,8.1,0,0,1010.4,30.7,8.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T01:00:00,74.9,74.9,61.2,62.41,0,0,,0,0,10.1,3.7,228,1010,99.2,8.2,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T02:00:00,73.1,73.1,63,70.81,0,0,,0,0,10.3,0.6,19,1009.9,51.9,8.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T03:00:00,73.9,73.9,63.2,69.1,0,0,,0,0,13.2,0.5,342,1009.2,99.8,8.8,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T04:00:00,73.1,73.1,65,75.84,0,0,,0,0,12.8,0.4,17,1008.4,89.5,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T05:00:00,73,73,65,75.92,0,0,,0,0,11.2,0.2,16,1007.9,87.5,8.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T06:00:00,71.9,71.9,65,78.85,0,0,,0,0,7.4,0.5,340,1008.1,6.5,7.1,34,0.1,0,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T07:00:00,72.9,72.9,65.8,78.52,0,0,,0,0,6,0.6,18,1008.1,85.9,8,80,0.3,1,10,Partially cloudy,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T08:00:00,71.9,71.9,65.9,81.45,0,0,,0,0,7.8,0,0,1008.3,87.5,8.6,125,0.5,1,10,Partially cloudy,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T09:00:00,74,74,66,76.13,0,0,,0,0,8.1,0.3,338,1008.2,6.4,8.1,206,0.7,2,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T10:00:00,74,74,65.9,75.79,0,0,rain,0,0,8.5,4.6,317,1007.8,88.2,8.1,176,0.6,2,10,Partially cloudy,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T11:00:00,74.1,74.1,67.8,80.83,0,0,rain,0,0,11.2,0.1,5,1007.5,99.5,8.8,538,1.9,5,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T12:00:00,75.1,75.1,65.8,72.91,0,0,rain,0,0,9.6,4.7,250,1007.1,99.5,8.8,378,1.4,4,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T13:00:00,75.1,75.1,65.9,73.08,0,0,rain,0,0,10.3,0.8,24,1006.5,99.7,9.9,185,0.7,2,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T14:00:00,71.3,71.3,67.8,88.89,0.078,100,rain,0,0,9.2,3.8,194,1006.1,99.7,0.5,109,0.4,1,10,"Rain, Overcast",rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T15:00:00,72,72,69.8,92.85,0.432,100,rain,0,0,15.4,5,236,1006.1,100,5.1,258,0.9,3,10,"Rain, Overcast",rain,"72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T16:00:00,72.6,72.6,69.5,90.18,0.001,100,rain,0,0,14.8,3.4,306,1006.4,88.7,4.2,275,1,3,10,"Rain, Partially cloudy",rain,"72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T17:00:00,74.2,74.2,69.9,86.44,0.073,100,rain,0,0,15.9,0.8,336,1005.2,53.6,4.2,457,1.6,5,10,"Rain, Partially cloudy",rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T18:00:00,74.4,74.4,69.8,85.45,0,0,rain,0,0,18.6,0.7,342,1005.2,53.6,6.6,316,1.1,3,10,Partially cloudy,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T19:00:00,71.1,71.1,66.7,86.01,0.015,100,rain,0,0,21.9,5.7,350,1006.4,99.1,3,95,0.3,1,10,"Rain, Overcast",rain,"72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T20:00:00,69.4,69.4,64,82.95,0,0,,0,0,19.7,8.4,360,1007.1,30.7,9.9,7,0,0,10,Partially cloudy,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T21:00:00,69.3,69.3,62.9,80.29,0,0,,0,0,11,5.2,28,1007.7,6.5,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T22:00:00,69.1,69.1,62.9,80.76,0,0,,0,0,15,6.1,42,1007.9,6.5,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-07T23:00:00,66.9,66.9,62.8,86.72,0,0,,0,0,15.2,9.9,57,1009.2,87,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-08T00:00:00,66.8,66.8,61,81.55,0,0,,0,0,14.3,5,40,1009.1,88.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,F1417,KNYC,72503014732"
10022,2025-06-08T01:00:00,66.9,66.9,60.1,78.96,0,0,,0,0,13.6,4.7,13,1009.1,6.5,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-08T02:00:00,66.8,66.8,60.1,79.11,0,0,,0,0,13.2,4.7,21,1009,6.6,9.9,0,0,0,10,Clear,clear-night,"72505394728,KLGA,F1417,KNYC,72503014732"
10022,2025-06-08T03:00:00,65.8,65.8,60,81.53,0,0,,0,0,12.8,5.8,35,1008.8,6.5,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-08T04:00:00,64.1,64.1,60,86.43,0,0,,0,0,11.2,4.7,31,1008.5,6.6,9.9,0,0,0,10,Clear,clear-night,"72505394728,KLGA,F1417,KNYC,72503014732"
10022,2025-06-08T05:00:00,64.1,64.1,58.9,83.2,0,0,,0,0,10.7,5.6,50,1009,3.6,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-08T06:00:00,63,63,58.9,86.66,0,0,,0,0,9.8,5.7,58,1009.4,7.4,7.1,43,0.2,0,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-08T07:00:00,65,65,59.1,81.36,0,0,,0,0,10.7,3.5,58,1009.7,6.5,8.2,93,0.3,1,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-08T08:00:00,67.9,67.9,59.1,73.53,0.041,100,rain,0,0,11.6,7.1,59,1010.3,5.4,8.8,126,0.5,1,10,Rain,rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-08T09:00:00,69.1,69.1,58,67.66,0,0,,0,0,13.4,8.1,50,1010.4,5.4,8.2,644,2.3,6,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-08T10:00:00,70.9,70.9,58,63.53,0,0,,0,0,15.2,8.2,96,1010.4,5.4,8.8,244,0.9,2,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-08T11:00:00,71.9,71.9,58.9,63.63,0,0,,0,0,18.1,8.4,51,1010.5,6.5,8.8,365,1.3,4,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-08T12:00:00,74.8,74.8,59,57.95,0,0,,0,0,20.4,7.4,50,1010.8,50.8,8.2,224,0.8,2,10,Partially cloudy,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-06-08T13:00:00,75.6,75.6,60,58.53,0,0,,0,0,17.2,8.5,87,1010.7,30.6,8.2,363,1.3,4,10,Partially cloudy,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
